post_id,like_count,views,ctr,mean_tfidf_scaled,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech,text_length_group_medium,text_length_group_short
3284,65,512.0,0.126953125,-1.3253872366908817,True,False,False,False,False,False,False,True
3285,45,474.0,0.0949367088607595,-1.4899579929113334,True,False,False,False,False,False,False,True
3286,68,501.0,0.13572854291417166,-1.419993490827311,True,False,False,False,False,False,False,True
3287,140,1342.0,0.10432190760059612,-1.3346490122470092,True,False,False,False,False,False,False,True
3288,175,1078.0,0.16233766233766234,-1.429283515329814,True,False,False,False,False,False,False,True
3289,96,588.0,0.16326530612244897,-1.3587973867702092,True,False,False,False,False,False,False,True
3290,136,1256.0,0.10828025477707007,-1.3271043597215475,True,False,False,False,False,False,False,True
3291,54,478.0,0.11297071129707113,-1.4296276698964496,True,False,False,False,False,False,False,True
3292,53,474.0,0.11181434599156118,-1.3597012837346014,True,False,False,False,False,False,False,True
3293,73,525.0,0.13904761904761906,-1.2904346630406764,True,False,False,False,False,False,False,True
3294,54,532.0,0.10150375939849623,-1.3249339925366672,True,False,False,False,False,False,False,True
3295,62,509.0,0.12180746561886051,-1.5155686156932733,True,False,False,False,False,False,False,True
3296,51,473.0,0.10782241014799154,-1.3822335977236884,True,False,False,False,False,False,False,True
3297,61,510.0,0.11960784313725491,-1.3509084978606327,True,False,False,False,False,False,False,True
3298,66,509.0,0.12966601178781925,-1.538745835858821,True,False,False,False,False,False,False,True
3299,54,501.0,0.10778443113772455,-1.3595560323591431,True,False,False,False,False,False,False,True
3300,71,494.0,0.1437246963562753,-1.337416491774418,True,False,False,False,False,False,False,True
3302,62,503.0,0.12326043737574553,-1.3410008726794078,True,False,False,False,False,False,False,True
3303,67,538.0,0.12453531598513011,-1.5119207252519509,True,False,False,False,False,False,False,True
3304,200,1126.0,0.17761989342806395,-1.4111409221532627,True,False,False,False,False,False,False,True
3305,45,499.0,0.09018036072144289,-1.8416424445663664,True,False,False,False,False,False,False,True
3306,59,447.0,0.1319910514541387,-1.3154070691614341,True,False,False,False,False,False,False,True
3307,190,1193.0,0.15926236378876782,-1.3462116905867885,True,False,False,False,False,False,False,True
3308,61,542.0,0.11254612546125461,-1.4180765695082589,True,False,False,False,False,False,False,True
3309,203,1078.0,0.18831168831168832,-1.4307838853768164,True,False,False,False,False,False,False,True
3310,87,616.0,0.14123376623376624,-1.33326049549228,True,False,False,False,False,False,False,True
3311,64,489.0,0.130879345603272,-1.3530333122943325,True,False,False,False,False,False,False,True
3312,64,514.0,0.1245136186770428,-1.4437410991787558,True,False,False,False,False,False,False,True
3313,58,452.0,0.12831858407079647,-1.2445176695091882,True,False,False,False,False,False,False,True
3314,57,496.0,0.11491935483870967,-1.3440095281246331,True,False,False,False,False,False,False,True
3315,52,452.0,0.11504424778761062,-1.3645546352293911,True,False,False,False,False,False,False,True
3316,76,589.0,0.12903225806451613,-1.2904152950266872,True,False,False,False,False,False,False,True
3317,52,505.0,0.10297029702970296,-1.763827331912105,True,False,False,False,False,False,False,True
3318,69,527.0,0.13092979127134724,-1.3791722500078145,True,False,False,False,False,False,False,True
3319,64,475.0,0.13473684210526315,-1.3159144954542503,True,False,False,False,False,False,False,True
3320,93,978.0,0.0950920245398773,-1.4075224391519954,True,False,False,False,False,False,False,True
3321,65,595.0,0.1092436974789916,-1.4220640297062914,True,False,False,False,False,False,False,True
3322,47,526.0,0.08935361216730038,-1.417498228063266,True,False,False,False,False,False,False,True
3323,82,612.0,0.13398692810457516,-1.3061663116551891,True,False,False,False,False,False,False,True
3324,52,527.0,0.09867172675521822,-1.469215277990504,True,False,False,False,False,False,False,True
3325,185,1482.0,0.12483130904183536,-1.3681580730120821,True,False,False,False,False,False,False,True
3326,56,509.0,0.1100196463654224,-1.4404962591480743,True,False,False,False,False,False,False,True
3327,44,486.0,0.09053497942386832,-1.3497127802965254,True,False,False,False,False,False,False,True
3328,65,450.0,0.14444444444444443,-1.478339057932573,True,False,False,False,False,False,False,True
3329,48,476.0,0.10084033613445378,-1.55604880052431,True,False,False,False,False,False,False,True
3330,62,490.0,0.12653061224489795,-1.40026447860169,True,False,False,False,False,False,False,True
3331,180,1072.0,0.16791044776119404,-1.460494457542095,True,False,False,False,False,False,False,True
3333,187,1142.0,0.1637478108581436,-1.3476747275529626,True,False,False,False,False,False,False,True
3334,55,501.0,0.10978043912175649,-1.2709135942293315,True,False,False,False,False,False,False,True
3335,57,477.0,0.11949685534591195,-1.5352207219353142,True,False,False,False,False,False,False,True
3336,158,885.0,0.17853107344632768,-1.4480345927811002,True,False,False,False,False,False,False,True
3337,55,496.0,0.11088709677419355,-1.7444006203806315,True,False,False,False,False,False,False,True
3338,183,1130.0,0.16194690265486725,-1.3009433287893581,True,False,False,False,False,False,False,True
3339,155,1081.0,0.14338575393154487,-1.4391357903863324,True,False,False,False,False,False,False,True
3340,51,492.0,0.10365853658536585,-1.4030735641580139,True,False,False,False,False,False,False,True
3341,59,532.0,0.11090225563909774,-1.3240844692455094,True,False,False,False,False,False,False,True
3342,61,520.0,0.11730769230769231,-1.637167731362464,True,False,False,False,False,False,False,True
3343,51,509.0,0.10019646365422397,-1.4575888210779295,True,False,False,False,False,False,False,True
3344,45,505.0,0.0891089108910891,-1.2690695540831538,True,False,False,False,False,False,False,True
3345,205,1173.0,0.17476555839727195,-1.3520263566571629,True,False,False,False,False,False,False,True
3347,51,460.0,0.1108695652173913,-1.2929342208528432,True,False,False,False,False,False,False,True
3348,64,540.0,0.11851851851851852,-1.5700360289103719,True,False,False,False,False,False,False,True
3349,52,480.0,0.10833333333333334,-1.6317526899625836,True,False,False,False,False,False,False,True
3350,55,500.0,0.11,-1.3735646573296374,True,False,False,False,False,False,False,True
3351,54,473.0,0.11416490486257928,-1.2858335284874562,True,False,False,False,False,False,False,True
3352,178,1086.0,0.16390423572744015,-1.3446873439997102,True,False,False,False,False,False,False,True
3353,141,915.0,0.1540983606557377,-1.4574238399392858,True,False,False,False,False,False,False,True
3354,62,585.0,0.10598290598290598,-1.2759323405536758,True,False,False,False,False,False,False,True
3355,64,509.0,0.12573673870333987,-1.3562398373219962,True,False,False,False,False,False,False,True
3356,74,573.0,0.12914485165794065,-1.3137304958620857,True,False,False,False,False,False,False,True
3357,45,601.0,0.07487520798668885,-1.3404077318242575,True,False,False,False,False,False,False,True
3358,200,1123.0,0.17809439002671415,-1.2830270191999127,True,False,False,False,False,False,False,True
3359,52,513.0,0.10136452241715399,-1.3068995877883969,True,False,False,False,False,False,False,True
3360,93,612.0,0.15196078431372548,-1.602793493800017,True,False,False,False,False,False,False,True
3361,50,486.0,0.102880658436214,-1.2416792688381004,True,False,False,False,False,False,False,True
3362,64,508.0,0.12598425196850394,-1.2507404847584853,True,False,False,False,False,False,False,True
3363,68,515.0,0.13203883495145632,-1.3042526422657106,True,False,False,False,False,False,False,True
3364,68,515.0,0.13203883495145632,-1.2707036145425785,True,False,False,False,False,False,False,True
3365,62,524.0,0.1183206106870229,-1.4627551779771943,True,False,False,False,False,False,False,True
3366,197,1139.0,0.17295873573309922,-1.298777811182578,True,False,False,False,False,False,False,True
3367,58,490.0,0.11836734693877551,-1.4012921006466557,True,False,False,False,False,False,False,True
3368,60,503.0,0.11928429423459244,-1.2929342208528432,True,False,False,False,False,False,False,True
3369,54,513.0,0.10526315789473684,-1.1991998804231037,True,False,False,False,False,False,False,True
3371,76,966.0,0.07867494824016563,-1.3295667832931288,True,False,False,False,False,False,False,True
3373,59,527.0,0.11195445920303605,-1.241638257128145,True,False,False,False,False,False,False,True
3374,183,1132.0,0.16166077738515902,-1.3283814914188887,True,False,False,False,False,False,False,True
3376,0,,,-1.2770994114352363,True,False,False,False,False,False,False,True
3377,58,522.0,0.1111111111111111,-1.4410746811521988,True,False,False,False,False,False,False,True
3378,210,1520.0,0.13815789473684212,-1.4843254167984348,True,False,False,False,False,False,False,True
3379,51,484.0,0.10537190082644628,-1.3915735892644017,True,False,False,False,False,False,False,True
3380,46,486.0,0.09465020576131687,-1.358551843540174,True,False,False,False,False,False,False,True
3381,47,551.0,0.0852994555353902,-1.3543661876335986,True,False,False,False,False,False,False,True
3383,48,507.0,0.09467455621301775,-1.4317054636362705,True,False,False,False,False,False,False,True
3384,179,1129.0,0.15854738706820196,-1.3074646490785868,True,False,False,False,False,False,False,True
3385,52,476.0,0.1092436974789916,-1.3068934189813723,True,False,False,False,False,False,False,True
3386,52,512.0,0.1015625,-1.4635633418387126,True,False,False,False,False,False,False,True
3387,54,479.0,0.1127348643006263,-1.356070069368027,True,False,False,False,False,False,False,True
3388,59,491.0,0.12016293279022404,-1.4821815966509997,True,False,False,False,False,False,False,True
3389,52,509.0,0.10216110019646366,-1.3732673792070966,True,False,False,False,False,False,False,True
3390,78,964.0,0.08091286307053942,-1.3961515069704558,True,False,False,False,False,False,False,True
3391,62,522.0,0.11877394636015326,-1.3389301426263283,True,False,False,False,False,False,False,True
3392,54,509.0,0.10609037328094302,-1.455518986995151,True,False,False,False,False,False,False,True
3393,54,511.0,0.10567514677103718,-1.3820521453244885,True,False,False,False,False,False,False,True
3394,141,872.0,0.16169724770642202,-1.3913187301471204,True,False,False,False,False,False,False,True
3395,62,563.0,0.11012433392539965,-1.350762036094196,True,False,False,False,False,False,False,True
3396,58,504.0,0.11507936507936507,-1.5740640101236207,True,False,False,False,False,False,False,True
3397,57,556.0,0.10251798561151079,-1.3418399494301827,True,False,False,False,False,False,False,True
3398,59,507.0,0.11637080867850098,-1.4211183505662113,True,False,False,False,False,False,False,True
3399,181,1105.0,0.16380090497737557,-1.4282984425640255,True,False,False,False,False,False,False,True
3400,233,1576.0,0.14784263959390864,-1.341886170678823,True,False,False,False,False,False,False,True
3401,60,527.0,0.11385199240986717,-1.3585400128875416,True,False,False,False,False,False,False,True
3402,70,518.0,0.13513513513513514,-1.4643999692438805,True,False,False,False,False,False,False,True
3403,225,1544.0,0.14572538860103626,-1.3090534077678577,True,False,False,False,False,False,False,True
3404,224,1585.0,0.14132492113564668,-1.3241762097416752,True,False,False,False,False,False,False,True
3405,50,490.0,0.10204081632653061,-1.5832606920020889,True,False,False,False,False,False,False,True
3406,230,1544.0,0.1489637305699482,-1.3366749110516212,True,False,False,False,False,False,False,True
3407,49,490.0,0.1,-1.4934785686025438,True,False,False,False,False,False,False,True
3409,58,519.0,0.11175337186897881,-1.4571056229302943,True,False,False,False,False,False,False,True
3410,49,472.0,0.1038135593220339,-1.4012500938432721,True,False,False,False,False,False,False,True
3411,53,460.0,0.11521739130434783,-1.505976814312479,True,False,False,False,False,False,False,True
3412,49,532.0,0.09210526315789473,-1.3275711279740041,True,False,False,False,False,False,False,True
3413,194,1515.0,0.12805280528052806,-1.4502864039208725,True,False,False,False,False,False,False,True
3414,148,883.0,0.16761041902604756,-1.4016078785947093,True,False,False,False,False,False,False,True
3415,54,498.0,0.10843373493975904,-1.3982333158270088,True,False,False,False,False,False,False,True
3416,54,451.0,0.1197339246119734,-1.445685129143709,True,False,False,False,False,False,False,True
3417,78,954.0,0.08176100628930817,-1.337299453033415,True,False,False,False,False,False,False,True
3418,51,482.0,0.10580912863070539,-1.6555477350444388,True,False,False,False,False,False,False,True
3420,50,469.0,0.10660980810234541,-1.3893154291615541,True,False,False,False,False,False,False,True
3421,56,487.0,0.11498973305954825,-1.3159024808813855,True,False,False,False,False,False,False,True
3422,65,492.0,0.13211382113821138,-1.2379449842716894,True,False,False,False,False,False,False,True
3423,192,1153.0,0.16652211621856028,-1.308972663210353,True,False,False,False,False,False,False,True
3424,67,558.0,0.12007168458781362,-1.1863825787104239,True,False,False,False,False,False,False,True
3425,198,1157.0,0.17113223854796888,-1.4867164641608006,True,False,False,False,False,False,False,True
3426,46,539.0,0.08534322820037106,-1.3379398330616217,True,False,False,False,False,False,False,True
3427,60,506.0,0.11857707509881422,-1.3126916773574917,True,False,False,False,False,False,False,True
3428,162,882.0,0.1836734693877551,-1.4096657660871679,True,False,False,False,False,False,False,True
3429,141,1321.0,0.10673732021196064,-1.2727776301823603,True,False,False,False,False,False,False,True
3430,58,560.0,0.10357142857142858,-1.344417005382638,True,False,False,False,False,False,False,True
3431,57,530.0,0.10754716981132076,-1.3643960199452443,True,False,False,False,False,False,False,True
3432,183,1164.0,0.15721649484536082,-1.330210703001458,True,False,False,False,False,False,False,True
3433,206,1605.0,0.12834890965732088,-1.4342422477508272,True,False,False,False,False,False,False,True
3434,58,517.0,0.11218568665377177,-1.4310862572834557,True,False,False,False,False,False,False,True
3435,54,498.0,0.10843373493975904,-1.41998158660894,True,False,False,False,False,False,False,True
3436,64,526.0,0.12167300380228137,-1.3623500279384895,True,False,False,False,False,False,False,True
3437,51,498.0,0.10240963855421686,-1.4545132661646585,True,False,False,False,False,False,False,True
3438,59,485.0,0.12164948453608247,-1.3915073363852086,True,False,False,False,False,False,False,True
3439,59,526.0,0.11216730038022814,-1.5187380840602442,True,False,False,False,False,False,False,True
3440,98,939.0,0.10436634717784878,-1.4046410947779118,True,False,False,False,False,False,False,True
3441,57,516.0,0.11046511627906977,-1.389463870907609,True,False,False,False,False,False,False,True
3442,58,457.0,0.12691466083150985,-1.4462037332030377,True,False,False,False,False,False,False,True
3443,83,624.0,0.1330128205128205,-1.3244299881821,True,False,False,False,False,False,False,True
3444,68,563.0,0.12078152753108348,-1.3764395183634783,True,False,False,False,False,False,False,True
3445,55,501.0,0.10978043912175649,-1.2445176695091882,True,False,False,False,False,False,False,True
3446,185,1085.0,0.17050691244239632,-1.333216249076031,True,False,False,False,False,False,False,True
3447,47,445.0,0.10561797752808989,-1.5661406181596336,True,False,False,False,False,False,False,True
3448,55,492.0,0.11178861788617886,-1.3497949641755793,True,False,False,False,False,False,False,True
3449,75,949.0,0.07903055848261328,-1.3285835905681358,True,False,False,False,False,False,False,True
3450,79,555.0,0.14234234234234233,-1.3590098138301079,True,False,False,False,False,False,False,True
3451,53,558.0,0.09498207885304659,-1.4579987282220366,True,False,False,False,False,False,False,True
3452,55,489.0,0.11247443762781185,-1.3009715735697014,True,False,False,False,False,False,False,True
3453,170,1103.0,0.1541251133272892,-1.5736101442996258,True,False,False,False,False,False,False,True
3454,185,1099.0,0.16833484986351227,-1.3788645762261085,True,False,False,False,False,False,False,True
3455,217,1551.0,0.1399097356544165,-1.3686711022341624,True,False,False,False,False,False,False,True
3456,56,483.0,0.11594202898550725,-1.4187934902945807,True,False,False,False,False,False,False,True
3457,53,470.0,0.1127659574468085,-1.427035434177427,True,False,False,False,False,False,False,True
3458,56,486.0,0.11522633744855967,-1.4034058006160044,True,False,False,False,False,False,False,True
3460,182,1093.0,0.16651418115279049,-1.3823942825118445,True,False,False,False,False,False,False,True
3461,50,513.0,0.09746588693957114,-1.5263020047396696,True,False,False,False,False,False,False,True
3462,54,498.0,0.10843373493975904,-1.5178819682163478,True,False,False,False,False,False,False,True
3463,75,593.0,0.12647554806070826,-1.3477524169575532,True,False,False,False,False,False,False,True
3464,53,513.0,0.10331384015594541,-1.8024233954039226,True,False,False,False,False,False,False,True
3465,53,488.0,0.10860655737704918,-1.58931330908722,True,False,False,False,False,False,False,True
3466,60,467.0,0.1284796573875803,-1.4083021892465255,True,False,False,False,False,False,False,True
3467,218,1534.0,0.1421121251629726,-1.4509966971784236,True,False,False,False,False,False,False,True
3468,48,511.0,0.09393346379647749,-1.540893746101244,True,False,False,False,False,False,False,True
3469,65,524.0,0.12404580152671756,-1.2914699727594035,True,False,False,False,False,False,False,True
3470,76,587.0,0.12947189097103917,-1.4971199130950505,True,False,False,False,False,False,False,True
3471,61,537.0,0.11359404096834265,-1.3483077781211799,True,False,False,False,False,False,False,True
3472,51,491.0,0.10386965376782077,-1.4493269536147955,True,False,False,False,False,False,False,True
3473,49,452.0,0.1084070796460177,-1.482182028818925,True,False,False,False,False,False,False,True
3474,63,511.0,0.1232876712328767,-1.310734785904498,True,False,False,False,False,False,False,True
3475,183,1097.0,0.16681859617137648,-1.3901351258624275,True,False,False,False,False,False,False,True
3476,55,491.0,0.1120162932790224,-1.46579179166291,True,False,False,False,False,False,False,True
3477,72,498.0,0.14457831325301204,-1.2962313311002929,True,False,False,False,False,False,False,True
3478,0,,,-1.2333949625598764,True,False,False,False,False,False,False,True
3479,53,510.0,0.10392156862745099,-1.2876094788924328,True,False,False,False,False,False,False,True
3480,53,531.0,0.09981167608286252,-1.2365884278642858,True,False,False,False,False,False,False,True
3481,39,484.0,0.08057851239669421,-1.5006320428934126,True,False,False,False,False,False,False,True
3482,52,548.0,0.0948905109489051,-1.2842848037948953,True,False,False,False,False,False,False,True
3483,79,622.0,0.1270096463022508,-1.2858021599974514,True,False,False,False,False,False,False,True
3484,48,488.0,0.09836065573770492,-1.4709134517354516,True,False,False,False,False,False,False,True
3485,66,503.0,0.1312127236580517,-1.4073911701152675,True,False,False,False,False,False,False,True
3486,45,517.0,0.08704061895551257,-1.3213662097913723,True,False,False,False,False,False,False,True
3487,57,503.0,0.11332007952286283,-1.3338668628989359,True,False,False,False,False,False,False,True
3488,140,875.0,0.16,-1.3023204203085688,True,False,False,False,False,False,False,True
3489,89,549.0,0.1621129326047359,-1.2597539915615046,True,False,False,False,False,False,False,True
3490,193,1141.0,0.1691498685363716,-1.3670261434690147,True,False,False,False,False,False,False,True
3491,54,501.0,0.10778443113772455,-1.2968359465609016,True,False,False,False,False,False,False,True
3492,57,515.0,0.11067961165048544,-1.3003147301822433,True,False,False,False,False,False,False,True
3493,88,604.0,0.1456953642384106,-1.4159776796286059,True,False,False,False,False,False,False,True
3494,154,1104.0,0.13949275362318841,-1.2633575657978646,True,False,False,False,False,False,False,True
3495,76,565.0,0.13451327433628318,-1.3588050432851562,True,False,False,False,False,False,False,True
3496,58,497.0,0.11670020120724346,-1.5558821811151562,True,False,False,False,False,False,False,True
3497,54,473.0,0.11416490486257928,-1.7091627152513296,True,False,False,False,False,False,False,True
3498,132,1290.0,0.10232558139534884,-1.3594889127400345,True,False,False,False,False,False,False,True
3499,188,1108.0,0.16967509025270758,-1.2885650194819198,True,False,False,False,False,False,False,True
3500,101,651.0,0.15514592933947774,-1.4124792915929743,True,False,False,False,False,False,False,True
3501,59,520.0,0.11346153846153846,-1.3816422147067702,True,False,False,False,False,False,False,True
3502,60,516.0,0.11627906976744186,-1.522489391377248,True,False,False,False,False,False,False,True
3503,77,590.0,0.13050847457627118,-1.6055046519737481,True,False,False,False,False,False,False,True
3504,42,516.0,0.08139534883720931,-1.4698212963062285,True,False,False,False,False,False,False,True
3505,70,506.0,0.1383399209486166,-1.6083691326746945,True,False,False,False,False,False,False,True
3507,202,1167.0,0.17309340188517566,-1.4200951837448879,True,False,False,False,False,False,False,True
3508,110,653.0,0.16845329249617153,-1.2992518787668907,True,False,False,False,False,False,False,True
3509,60,503.0,0.11928429423459244,-1.4591137554180682,True,False,False,False,False,False,False,True
3510,50,497.0,0.1006036217303823,-1.2974553697640439,True,False,False,False,False,False,False,True
3511,92,977.0,0.09416581371545547,-1.2829231881074106,True,False,False,False,False,False,False,True
3512,190,1139.0,0.16681299385425813,-1.3946503421250778,True,False,False,False,False,False,False,True
3513,53,470.0,0.1127659574468085,-1.316294732659929,True,False,False,False,False,False,False,True
3514,50,486.0,0.102880658436214,-1.3106276596447868,True,False,False,False,False,False,False,True
3515,206,1585.0,0.1299684542586751,-1.4068206613327956,True,False,False,False,False,False,False,True
3516,85,950.0,0.08947368421052632,-1.2911379608396951,True,False,False,False,False,False,False,True
3517,52,481.0,0.10810810810810811,-1.3148525818052366,True,False,False,False,False,False,False,True
3518,52,559.0,0.09302325581395349,-1.267204183440401,True,False,False,False,False,False,False,True
3519,53,488.0,0.10860655737704918,-1.285463558122891,True,False,False,False,False,False,False,True
3520,0,,,-1.4311785062327391,True,False,False,False,False,False,False,True
3521,78,546.0,0.14285714285714285,-1.383314269856674,True,False,False,False,False,False,False,True
3522,55,514.0,0.10700389105058365,-1.3301732951627352,True,False,False,False,False,False,False,True
3523,193,1117.0,0.1727842435094002,-1.3601150816293783,True,False,False,False,False,False,False,True
3524,61,506.0,0.12055335968379446,-1.4599655736508208,True,False,False,False,False,False,False,True
3525,57,508.0,0.11220472440944881,-1.3615033883138434,True,False,False,False,False,False,False,True
3526,59,536.0,0.11007462686567164,-1.4013637080839552,True,False,False,False,False,False,False,True
3527,47,458.0,0.10262008733624454,-1.310054861797943,True,False,False,False,False,False,False,True
3528,66,511.0,0.12915851272015655,-1.342908066401239,True,False,False,False,False,False,False,True
3529,205,1635.0,0.12538226299694188,-1.2991421848036429,True,False,False,False,False,False,False,True
3531,47,514.0,0.0914396887159533,-1.5607328152074231,True,False,False,False,False,False,False,True
3532,0,,,-1.3327709984525924,True,False,False,False,False,False,False,True
3533,51,462.0,0.11038961038961038,-1.4400973635940848,True,False,False,False,False,False,False,True
3534,56,444.0,0.12612612612612611,-1.3814138212497735,True,False,False,False,False,False,False,True
3535,185,1125.0,0.16444444444444445,-1.4943512444385134,True,False,False,False,False,False,False,True
3536,50,520.0,0.09615384615384616,-1.4965894705684415,True,False,False,False,False,False,False,True
3537,180,1117.0,0.1611459265890779,-1.359419816677356,True,False,False,False,False,False,False,True
3538,138,1293.0,0.10672853828306264,-1.3890349759228806,True,False,False,False,False,False,False,True
3539,91,641.0,0.1419656786271451,-1.4048586985797311,True,False,False,False,False,False,False,True
3540,181,1100.0,0.16454545454545455,-1.2516617037689863,True,False,False,False,False,False,False,True
3541,61,530.0,0.11509433962264151,-1.401459744458579,True,False,False,False,False,False,False,True
3542,56,469.0,0.11940298507462686,-1.4206651849316614,True,False,False,False,False,False,False,True
3543,195,1159.0,0.16824849007765316,-1.3494466913499068,True,False,False,False,False,False,False,True
3544,63,530.0,0.11886792452830189,-1.416205881776259,True,False,False,False,False,False,False,True
3545,191,1117.0,0.170993733213966,-1.2767129675540319,True,False,False,False,False,False,False,True
3546,54,475.0,0.11368421052631579,-1.6267191156742242,True,False,False,False,False,False,False,True
3547,51,584.0,0.08732876712328767,-1.2835621005740667,True,False,False,False,False,False,False,True
3548,51,503.0,0.10139165009940358,-1.3493259208220652,True,False,False,False,False,False,False,True
3549,52,517.0,0.10058027079303675,-1.518806882713447,True,False,False,False,False,False,False,True
3550,61,508.0,0.12007874015748031,-1.8525639577011996,True,False,False,False,False,False,False,True
3551,59,481.0,0.12266112266112267,-1.2442795534233113,True,False,False,False,False,False,False,True
3552,55,509.0,0.10805500982318271,-1.3538499720725727,True,False,False,False,False,False,False,True
3553,56,501.0,0.11177644710578842,-1.3558125918805062,True,False,False,False,False,False,False,True
3554,52,528.0,0.09848484848484848,-1.4635384351682368,True,False,False,False,False,False,False,True
3555,52,487.0,0.10677618069815195,-1.6332573587440178,True,False,False,False,False,False,False,True
3556,68,494.0,0.13765182186234817,-1.394671593285786,True,False,False,False,False,False,False,True
3557,54,516.0,0.10465116279069768,-1.5676669925365045,True,False,False,False,False,False,False,True
3558,85,580.0,0.14655172413793102,-1.4050513954852968,True,False,False,False,False,False,False,True
3559,53,490.0,0.10816326530612246,-1.4711790358190373,True,False,False,False,False,False,False,True
3560,57,471.0,0.12101910828025478,-1.3174210393612817,True,False,False,False,False,False,False,True
3561,52,514.0,0.10116731517509728,-1.4105682461831854,True,False,False,False,False,False,False,True
3562,57,463.0,0.12311015118790497,-1.361956993729363,True,False,False,False,False,False,False,True
3563,202,1147.0,0.17611159546643418,-1.3241226327128521,True,False,False,False,False,False,False,True
3564,185,1154.0,0.16031195840554593,-1.4085183268926311,True,False,False,False,False,False,False,True
3565,54,503.0,0.1073558648111332,-1.5248501897810014,True,False,False,False,False,False,False,True
3566,77,966.0,0.07971014492753623,-1.399802487779049,True,False,False,False,False,False,False,True
3567,141,864.0,0.16319444444444445,-1.3331395076561263,True,False,False,False,False,False,False,True
3568,47,490.0,0.09591836734693877,-1.6630588353429385,True,False,False,False,False,False,False,True
3569,86,576.0,0.14930555555555555,-1.3586612284858917,True,False,False,False,False,False,False,True
3570,43,495.0,0.08686868686868687,-1.2854207401205993,True,False,False,False,False,False,False,True
3571,76,516.0,0.14728682170542637,-1.3265916545817933,True,False,False,False,False,False,False,True
3572,55,475.0,0.11578947368421053,-1.3893304561034057,True,False,False,False,False,False,False,True
3573,61,491.0,0.12423625254582485,-1.4306612088778965,True,False,False,False,False,False,False,True
3574,201,1119.0,0.17962466487935658,-1.3745915445955006,True,False,False,False,False,False,False,True
3575,96,574.0,0.1672473867595819,-1.4280690980753108,True,False,False,False,False,False,False,True
3576,130,1311.0,0.09916094584286804,-1.382216615732519,True,False,False,False,False,False,False,True
3577,56,495.0,0.11313131313131314,-1.2652747590946736,True,False,False,False,False,False,False,True
3578,82,962.0,0.08523908523908524,-1.3842109952013613,True,False,False,False,False,False,False,True
3580,54,536.0,0.10074626865671642,-1.3275711279740041,True,False,False,False,False,False,False,True
3581,103,584.0,0.17636986301369864,-1.559832741590181,True,False,False,False,False,False,False,True
3582,240,1518.0,0.15810276679841898,-1.3372292444771723,True,False,False,False,False,False,False,True
3583,52,495.0,0.10505050505050505,-1.3429185085251454,True,False,False,False,False,False,False,True
3584,224,1576.0,0.14213197969543148,-1.383310295874304,True,False,False,False,False,False,False,True
3585,48,519.0,0.09248554913294797,-1.3707126478000617,True,False,False,False,False,False,False,True
3586,49,535.0,0.09158878504672897,-1.2558394473391756,True,False,False,False,False,False,False,True
3587,194,1538.0,0.12613784135240572,-1.5303521916002345,True,False,False,False,False,False,False,True
3588,51,523.0,0.09751434034416825,-1.4971880719811255,True,False,False,False,False,False,False,True
3589,50,490.0,0.10204081632653061,-1.5360191767031761,True,False,False,False,False,False,False,True
3590,93,547.0,0.170018281535649,-1.4193034438681142,True,False,False,False,False,False,False,True
3591,0,,,-1.3410990204350905,True,False,False,False,False,False,False,True
3592,55,529.0,0.10396975425330812,-1.238975826438212,True,False,False,False,False,False,False,True
3594,206,1111.0,0.1854185418541854,-1.2716219943966915,True,False,False,False,False,False,False,True
3595,48,491.0,0.09775967413441955,-1.5894392336538399,True,False,False,False,False,False,False,True
3596,158,908.0,0.17400881057268722,-1.3173563032594318,True,False,False,False,False,False,False,True
3597,55,505.0,0.10891089108910891,-1.4351184097146894,True,False,False,False,False,False,False,True
3598,55,593.0,0.09274873524451939,-1.3871250483611808,True,False,False,False,False,False,False,True
3599,67,533.0,0.12570356472795496,-1.5037288967139304,True,False,False,False,False,False,False,True
3600,64,500.0,0.128,-1.3388811089084487,True,False,False,False,False,False,False,True
3601,57,500.0,0.114,-1.567076584948919,True,False,False,False,False,False,False,True
3602,56,483.0,0.11594202898550725,-1.371196606783279,True,False,False,False,False,False,False,True
3603,60,499.0,0.12024048096192384,-1.4999332156477942,True,False,False,False,False,False,False,True
3604,53,524.0,0.10114503816793893,-1.2449123977917815,True,False,False,False,False,False,False,True
3605,27,469.0,0.057569296375266525,-1.3697236277874565,True,False,False,False,False,False,False,True
3606,78,520.0,0.15,-1.4810273583226612,True,False,False,False,False,False,False,True
3607,128,1273.0,0.10054988216810684,-1.4787111409319043,True,False,False,False,False,False,False,True
3608,142,873.0,0.16265750286368844,-1.34659986639187,True,False,False,False,False,False,False,True
3609,0,,,-1.5447419123680959,True,False,False,False,False,False,False,True
3611,59,470.0,0.125531914893617,-1.4992938686829105,True,False,False,False,False,False,False,True
3612,58,529.0,0.10964083175803403,-1.5183429121221923,True,False,False,False,False,False,False,True
3613,99,575.0,0.17217391304347826,-1.448577833059813,True,False,False,False,False,False,False,True
3614,67,493.0,0.1359026369168357,-1.3814206428761004,True,False,False,False,False,False,False,True
3615,48,555.0,0.08648648648648649,-1.4966995918571742,True,False,False,False,False,False,False,True
3616,76,500.0,0.152,-1.394252493929161,True,False,False,False,False,False,False,True
